GivenName	Latitude	Pounds	Birthday
John	4281.84	172.7	1979-03-31
Carolyn	3998.38	191.2	1979-04-01
Morris	4033.01	137.5	1979-04-02
James	3334.14	190.1	1979-04-03
Susana	3548.07	221.8	1979-04-04
Wanda	2608.85	124.7	1979-04-05
George	4225.38	155.1	1979-04-06
Margaret	4129.15	187.7	1979-04-07
Mathew	4073.30	223.1	1979-04-08
Harry	3966.64	143	1979-04-09
Robert	4088.66	221.1	1979-04-10
Carl	4658.41	132.9	1979-04-11
Chasity	4070.35	182.8	1979-04-12
Teresa	3908.86	190.3	1979-04-13
Gail	4163.90	148.1	1979-04-14
Tonya	3397.93	130.9	1979-04-15
Linda	4241.66	207	1979-04-16
Anne	3964.58	207.9	1979-04-17
William	4374.85	148.5	1979-04-18
Sheryl	4553.04	117.5	1979-04-19
Kenneth	4262.47	247.5	1979-04-20
Kathleen	4244.71	222.6	1979-04-21
Robert	4242.21	223.3	1979-04-22
Kenneth	4001.44	162.8	1979-04-23
Edward	4133.81	238	1979-04-24
David	4007.77	158	1979-04-25
Ora	4239.13	189.9	1979-04-26
Peter	3164.11	233.4	1979-04-27
James	3234.36	142.6	1979-04-28
Dewitt	4301.88	223.5	1979-04-29
Dorothy	4004.82	153.6	1979-04-30
Monica	3428.61	112	1979-05-01
Sandra	4246.95	199.1	1979-05-02
Kenneth	3400.73	257.4	1979-05-03
James	3417.66	229.2	1979-05-04
Helen	4077.32	165.9	1979-05-05
Lisa	4181.91	207.5	1979-05-06
Jean	3419.83	180	1979-05-07
Eddy	4769.05	187.9	1979-05-08
Kip	3504.79	204.4	1979-05-09
Kevin	3512.13	141.2	1979-05-10
Joseph	4130.92	213.2	1979-05-11
Easter	4029.62	207.9	1979-05-12
Stephen	4306.02	209.9	1979-05-13
Joseph	3992.34	162.8	1979-05-14
Germaine	4280.40	213.4	1979-05-15
Hazel	3198.37	206.6	1979-05-16
Louis	3280.48	227.3	1979-05-17
Michael	3247.41	240.5	1979-05-18
Deborah	4546.90	143	1979-05-19
Vanessa	3390.77	126.1	1979-05-20
Mark	4078.95	147.2	1979-05-21
Ronald	4441.49	150.5	1979-05-22
Lisa	3839.83	214.9	1979-05-23
Kimberly	4068.82	131.8	1979-05-24
Mary	4333.60	138.2	1979-05-25
Mary	3484.91	214.5	1979-05-26
Edward	3274.62	233.9	1979-05-27
Richard	4217.09	160.2	1979-05-28
Lawrence	3906.90	235.2	1979-05-29
Robert	4165.89	152.7	1979-05-30
James	3403.97	179.5	1979-05-31
Shelly	4020.92	172.7	1979-06-01
Jerome	3819.84	183.7	1979-06-02
Claude	3585.13	181.5	1979-06-03
David	3297.13	143.9	1979-06-04
Bryan	3778.41	135.1	1979-06-05
Norman	3278.35	174	1979-06-06
Stacey	3903.62	168.3	1979-06-07
Shawn	3883.67	192.5	1979-06-08
David	2985.06	159.7	1979-06-09
Richard	3521.49	203.3	1979-06-10
Richard	3704.65	147	1979-06-11
Rick	3061.05	182.6	1979-06-12
Renee	4012.04	174.2	1979-06-13
Horace	4024.16	189.4	1979-06-14
Philip	4022.70	234.3	1979-06-15
Chester	2632.88	211.9	1979-06-16
Daniel	3202.27	164.3	1979-06-17
Richard	4271.41	212.7	1979-06-18
Kim	4310.76	124.1	1979-06-19
Vance	2636.86	158.4	1979-06-20
Clare	4252.69	225.7	1979-06-21
Jordan	4158.53	145.2	1979-06-22
Justin	3608.28	124.3	1979-06-23
Roberta	3412.37	188.5	1979-06-24
Michael	4092.74	213	1979-06-25
Laura	3254.48	128.9	1979-06-26
Terry	3598.37	186.8	1979-06-27
Kathryn	3290.96	191	1979-06-28
Edwin	3990.32	139.7	1979-06-29
Mary	3595.21	117.7	1979-06-30
Elizabeth	3636.68	120.1	1979-07-01
Guy	3273.67	209.4	1979-07-02
Glenda	4079.05	120.3	1979-07-03
Richard	4190.54	190.3	1979-07-04
Seth	4147.87	169	1979-07-05
Jason	4103.68	220.2	1979-07-06
Starr	3623.70	130.5	1979-07-07
Megan	4720.42	194.7	1979-07-08
Juana	4071.39	183.9	1979-07-09
Lisa	4553.21	217.6	1979-07-10
Christopher	4005.87	192.7	1979-07-11
Tiffany	3401.31	161.9	1979-07-12
Kimberly	3830.92	214.7	1979-07-13
Carrie	3588.36	202.2	1979-07-14
Christine	3246.97	172.9	1979-07-15
Lewis	3542.81	198.2	1979-07-16
Robert	3161.32	212.5	1979-07-17
Donald	3773.32	180	1979-07-18
Cheryl	4195.31	121	1979-07-19
Michael	4187.81	226.2	1979-07-20
Sherri	4182.55	146.7	1979-07-21
Christy	4489.24	211	1979-07-22
Joe	3815.68	254.1	1979-07-23
Tonya	3027.56	203.9	1979-07-24
Santos	2917.20	213.4	1979-07-25
Heather	3798.60	108.9	1979-07-26
Joseph	3402.90	138.8	1979-07-27
Sharon	3974.98	224	1979-07-28
Margaret	2615.64	192.1	1979-07-29
Tanya	3980.68	192.1	1979-07-30
Jessica	2741.15	113.3	1979-07-31
Tyrell	4235.97	182.2	1979-08-01
Sandra	3770.80	114.4	1979-08-02
Lillian	3412.57	166.8	1979-08-03
William	3885.65	154	1979-08-04
Helen	3068.04	177.5	1979-08-05
Jason	3762.19	204.6	1979-08-06
Bobby	3948.24	238.5	1979-08-07
Francis	3027.35	210.5	1979-08-08
Alice	3477.33	222.9	1979-08-09
Paul	3506.34	182.8	1979-08-10
Donna	3368.64	110	1979-08-11
Raymond	4287.32	145.4	1979-08-12
Mark	3012.14	233.4	1979-08-13
Miranda	3892.00	164.8	1979-08-14
Nicholas	2679.34	158	1979-08-15
Robert	3894.35	161.9	1979-08-16
Leonard	3386.65	162.1	1979-08-17
Patricia	3513.75	118.8	1979-08-18
Lena	2130.94	228.1	1979-08-19
Joseph	4025.10	144.3	1979-08-20
Shelley	4016.28	171.4	1979-08-21
Michael	2809.28	238	1979-08-22
Patrick	3768.90	234.1	1979-08-23
Juan	3938.50	136.8	1979-08-24
Kerri	4566.16	105.6	1979-08-25
Brian	4074.42	173.6	1979-08-26
Beverly	3394.44	196.7	1979-08-27
John	4047.78	174.7	1979-08-28
Sheila	4179.25	184.8	1979-08-29
Abraham	3907.49	236.3	1979-08-30
Janet	3990.39	139	1979-08-31
Frances	2680.95	150.9	1979-09-01
Cassie	3621.84	127.4	1979-09-02
Richard	3246.89	159.7	1979-09-03
Geraldine	3998.03	196.2	1979-09-04
Lois	3185.13	195.8	1979-09-05
Alicia	4457.98	131.8	1979-09-06
Lee	3979.79	116.2	1979-09-07
David	2788.88	227	1979-09-08
Susan	3384.87	127.2	1979-09-09
Clayton	4632.34	224.4	1979-09-10
Gayle	4183.10	137.1	1979-09-11
Bobby	3610.29	243.3	1979-09-12
Gregory	3495.53	138.8	1979-09-13
Lois	2889.39	161.9	1979-09-14
Kevin	4083.48	167.6	1979-09-15
Keith	3930.60	209.4	1979-09-16
David	3380.20	142.1	1979-09-17
Vernice	4323.12	165	1979-09-18
Patricia	3890.56	131.8	1979-09-19
Grace	2787.90	146.5	1979-09-20
Nancy	3564.52	202.8	1979-09-21
Michelle	4077.30	178.9	1979-09-22
Walter	2969.68	216.3	1979-09-23
Arthur	4232.84	213.8	1979-09-24
Andrea	4066.20	182.8	1979-09-25
Sharon	3568.27	163.7	1979-09-26
Elizabeth	4004.94	167.6	1979-09-27
Robert	3897.43	210.1	1979-09-28
Eladia	3396.19	136.8	1979-09-29
Joseph	4031.97	161.9	1979-09-30
Ruth	4032.21	204.2	1979-10-01
Amos	3772.97	217.8	1979-10-02
Linda	3932.44	112.6	1979-10-03
Frankie	4120.87	105.2	1979-10-04
Faith	3498.91	208.3	1979-10-05
Hillary	4311.47	120.6	1979-10-06
Susan	3814.87	142.3	1979-10-07
John	3512.50	185.2	1979-10-08
Barbara	3427.24	180.6	1979-10-09
Sue	4296.86	142.6	1979-10-10
Darrel	3870.57	222.4	1979-10-11
Mandy	3385.33	156.2	1979-10-12
Delois	3401.66	190.5	1979-10-13
Agnes	3979.60	201.5	1979-10-14
Robyn	4000.75	145.2	1979-10-15
Norma	3761.54	185.5	1979-10-16
April	3904.59	138.8	1979-10-17
Modesto	3546.99	145.9	1979-10-18
Geraldine	3958.97	194	1979-10-19
William	3083.62	167	1979-10-20
Robert	4227.65	170.9	1979-10-21
Robbie	2853.75	178.2	1979-10-22
Luke	4012.66	185.9	1979-10-23
Mary	3369.86	228.6	1979-10-24
Jessica	3633.33	203.5	1979-10-25
John	4264.37	164.1	1979-10-26
David	6446.06	163.5	1979-10-27
Patty	4067.88	176.9	1979-10-28
Melissa	4286.58	207	1979-10-29
Clyde	3412.67	163.5	1979-10-30
Mark	4049.79	249.9	1979-10-31
Geoffrey	3019.53	222.6	1979-11-01
Richard	3014.28	206.4	1979-11-02
Kathy	3592.59	160.4	1979-11-03
Henry	5954.35	143.4	1979-11-04
Wendy	3921.20	197.1	1979-11-05
Jose	3362.39	156.6	1979-11-06
Mindi	3279.48	127.8	1979-11-07
Frederick	3967.96	218.2	1979-11-08
Don	4092.32	152	1979-11-09
James	3828.76	240.7	1979-11-10
Steven	4552.25	158.2	1979-11-11
Willie	4164.69	184.6	1979-11-12
Vicki	4230.40	151.1	1979-11-13
Michael	3022.74	154.4	1979-11-14
Frederick	2222.46	198.9	1979-11-15
Robert	4176.72	230.1	1979-11-16
John	4240.61	165.2	1979-11-17
Betty	3417.49	115.7	1979-11-18
Sue	4236.31	192.9	1979-11-19
Thomas	3967.35	150.9	1979-11-20
Anthony	4479.50	216.7	1979-11-21
Darrell	4757.98	180.4	1979-11-22
Terry	3219.97	236.3	1979-11-23
Fernando	3918.61	214.1	1979-11-24
Gregory	3917.02	220.4	1979-11-25
Kimberly	4215.72	146.1	1979-11-26
Deedee	3921.76	174.2	1979-11-27
Beau	3632.34	207.5	1979-11-28
Mary	3026.72	198.4	1979-11-29
Mathew	3403.73	192.7	1979-11-30
Mabel	3788.65	148.7	1979-12-01
Dan	3874.89	216.3	1979-12-02
Jennie	3937.04	150.5	1979-12-03
Christopher	3545.62	217.6	1979-12-04
Randy	4205.42	215.6	1979-12-05
Norma	4200.39	141.5	1979-12-06
Diana	3398.15	194	1979-12-07
Desiree	3244.66	181.3	1979-12-08
Rachel	3285.52	146.1	1979-12-09
Bobby	4054.06	150	1979-12-10
Cathy	4358.79	136.6	1979-12-11
Ernest	3015.81	196.9	1979-12-12
Ronald	3688.08	153.8	1979-12-13
Blake	3346.72	232.5	1979-12-14
Frank	4009.90	166.5	1979-12-15
Jordan	3894.91	166.5	1979-12-16
Tonya	4399.19	126.9	1979-12-17
Julie	3407.85	204.4	1979-12-18
Peter	3804.09	150.5	1979-12-19
Jennifer	3984.38	177.1	1979-12-20
Beverly	4502.70	183.3	1979-12-21
Dedra	4073.08	151.1	1979-12-22
Brenda	3401.15	191	1979-12-23
John	4291.10	145.4	1979-12-24
Lorraine	2877.50	134.4	1979-12-25
Norma	4296.10	233.2	1979-12-26
Josue	4303.57	226.8	1979-12-27
Robert	4675.90	152	1979-12-28
Thomas	3888.65	123.6	1979-12-29
David	4173.69	141.9	1979-12-30
Tammy	4088.27	219.8	1979-12-31
Lonnie	2598.20	175.1	1980-01-01
Kayla	4314.90	137.1	1980-01-02
Ola	4234.20	187.7	1980-01-03
Patricia	2672.50	189.6	1980-01-04
Edgar	4346.07	178	1980-01-05
Frances	3546.01	106.5	1980-01-06
Elizabeth	3790.48	180	1980-01-07
Vanessa	4185.54	231.7	1980-01-08
Mary	4060.19	182.2	1980-01-09
William	3394.79	230.1	1980-01-10
Dorothy	4568.85	185.9	1980-01-11
Nakita	3256.24	171.8	1980-01-12
Harry	3933.63	215.8	1980-01-13
Douglas	4444.95	229	1980-01-14
Thomas	4488.66	244.2	1980-01-15
Jody	4371.26	223.5	1980-01-16
Hilda	3865.44	231.7	1980-01-17
Alice	3145.18	185.5	1980-01-18
Randy	2606.12	187.9	1980-01-19
Christine	4165.28	156	1980-01-20
James	3371.72	237.8	1980-01-21
Michael	4079.68	146.3	1980-01-22
Roland	4247.12	182.2	1980-01-23
Regina	3584.82	180.8	1980-01-24
Frank	3758.86	186.1	1980-01-25
Jaqueline	3275.93	134.9	1980-01-26
Dean	4318.36	236.3	1980-01-27
Vincent	3729.00	174.7	1980-01-28
Harlan	4008.43	141	1980-01-29
Grady	3878.97	160.6	1980-01-30
Fred	3019.18	229.2	1980-01-31
Leslie	4162.21	230.1	1980-02-01
Stephanie	3684.28	120.3	1980-02-02
Kevin	3251.32	209.2	1980-02-03
Roy	3536.64	215.4	1980-02-04
Winfred	2640.02	162.8	1980-02-05
Nicholas	4061.31	151.1	1980-02-06
Jonathan	4349.22	164.6	1980-02-07
Ann	4015.04	156.9	1980-02-08
Joseph	4239.47	247.1	1980-02-09
Amy	3602.74	142.3	1980-02-10
Jaime	3284.63	202.6	1980-02-11
Margie	4448.18	191	1980-02-12
Beth	4080.64	113.7	1980-02-13
Angela	3336.17	136.8	1980-02-14
Misty	4185.38	133.1	1980-02-15
Kristen	4106.21	201.1	1980-02-16
Mona	3773.66	142.1	1980-02-17
Kandy	4060.18	134.9	1980-02-18
Alexander	3607.39	218.2	1980-02-19
Markita	2976.19	163.7	1980-02-20
Lorraine	3182.04	211.2	1980-02-21
Daniel	3994.53	137.3	1980-02-22
Lindsay	3386.08	204.2	1980-02-23
Cathy	3607.60	197.3	1980-02-24
Elizabeth	3238.44	176.2	1980-02-25
Debra	4649.85	147	1980-02-26
Edward	3973.23	211.4	1980-02-27
Cassandra	4176.39	219.3	1980-02-28
William	3756.76	164.6	1980-02-29
Maria	4221.89	131.6	1980-03-01
Cheryl	2789.79	124.3	1980-03-02
Brenda	4454.69	188.3	1980-03-03
Donald	2972.10	171.2	1980-03-04
Pamela	2733.00	134	1980-03-05
Mary	4078.20	227	1980-03-06
Mary	4227.94	205.7	1980-03-07
Maria	4229.82	167	1980-03-08
Eddie	3708.53	240.9	1980-03-09
Brian	4228.44	191.4	1980-03-10
Diana	4019.06	123.6	1980-03-11
Christopher	4037.07	242.7	1980-03-12
David	3419.34	184.4	1980-03-13
Bonnie	3023.93	175.3	1980-03-14
Judy	3898.59	230.3	1980-03-15
Jean	3514.20	166.8	1980-03-16
Gaye	3247.45	188.3	1980-03-17
Scott	4451.09	188.1	1980-03-18
Rose	4147.59	187.2	1980-03-19
Jennifer	4177.65	173.8	1980-03-20
Ricarda	4235.39	115.3	1980-03-21
David	3351.27	222.4	1980-03-22
Dion	3927.03	138.6	1980-03-23
Lawrence	2775.66	209.9	1980-03-24
Mattie	2771.90	191	1980-03-25
Evelyn	3892.09	115.5	1980-03-26
Kathleen	3380.95	220.4	1980-03-27
David	3364.55	178.4	1980-03-28
Carmen	3769.41	144.8	1980-03-29
Eva	4535.73	126.5	1980-03-30
Alicia	3127.39	124.1	1980-03-31
Victoria	2972.78	123.9	1980-04-01
Loretta	2627.46	188.8	1980-04-02
Josette	2785.64	167.9	1980-04-03
John	4781.80	168.7	1980-04-04
Paul	3512.50	219.8	1980-04-05
Kelly	3288.57	202	1980-04-06
Charles	3615.34	183.3	1980-04-07
Paula	4313.40	139.3	1980-04-08
Leif	2986.48	203.9	1980-04-09
Robert	3868.29	222	1980-04-10
Judith	3406.49	209	1980-04-11
Earl	3594.83	196.7	1980-04-12
Deborah	3508.92	170.1	1980-04-13
Walter	4506.35	257	1980-04-14
Patrick	3958.58	247.7	1980-04-15
Carol	3343.29	188.5	1980-04-16
William	4037.47	146.7	1980-04-17
Lorraine	4228.76	126.5	1980-04-18
Kelly	4119.56	193.2	1980-04-19
Adam	4026.97	179.5	1980-04-20
George	4292.15	159.9	1980-04-21
Tamika	4053.08	194.3	1980-04-22
Belinda	3283.67	205.3	1980-04-23
Melissa	3894.35	161	1980-04-24
Maribel	4201.16	181.5	1980-04-25
Jesus	4457.04	244.9	1980-04-26
Gary	3630.78	132.2	1980-04-27
Nakisha	3399.62	192.1	1980-04-28
Mark	3524.23	150.3	1980-04-29
Rod	3030.03	202.2	1980-04-30
Thomas	4235.49	160.6	1980-05-01
Mark	3620.45	159.5	1980-05-02
Caleb	3374.91	181.7	1980-05-03
Melissa	3983.84	194.7	1980-05-04
Virginia	3500.57	191.8	1980-05-05
Patricia	4196.65	194.7	1980-05-06
Joey	4415.47	154.2	1980-05-07
Franklin	4258.06	209.7	1980-05-08
Rigoberto	4321.85	133.3	1980-05-09
Ethel	3401.65	123.4	1980-05-10
Gladys	4246.59	167.4	1980-05-11
Matthew	4362.97	131.3	1980-05-12
Gary	3975.93	172.5	1980-05-13
Bethany	3200.02	123.9	1980-05-14
Joanne	4202.01	147.6	1980-05-15
Sandra	4320.67	133.5	1980-05-16
Diane	3976.84	122.8	1980-05-17
Robert	3054.04	185.2	1980-05-18
Theresa	2801.87	218.7	1980-05-19
Carl	3796.97	206.8	1980-05-20
Linda	4561.10	209.2	1980-05-21
Cindy	3000.72	113.7	1980-05-22
Jean	3412.19	134.9	1980-05-23
Patricia	4073.07	231.7	1980-05-24
Michael	3395.78	164.8	1980-05-25
Cynthia	3854.58	203.9	1980-05-26
Laurel	3375.71	147.2	1980-05-27
Octavia	4442.31	112.2	1980-05-28
Gail	3679.74	230.6	1980-05-29
Denny	4057.39	201.5	1980-05-30
Christine	3413.35	118.4	1980-05-31
Robert	3741.90	231.2	1980-06-01
Diana	3341.54	213.2	1980-06-02
Leticia	2083.47	159.7	1980-06-03
Mary	4077.09	189.4	1980-06-04
Norma	3329.88	169.2	1980-06-05
Tonette	3591.79	115.7	1980-06-06
Michael	4319.73	156.9	1980-06-07
Irving	4077.24	121.4	1980-06-08
Alice	3896.41	148.9	1980-06-09
Berna	4084.19	213.4	1980-06-10
Mary	4200.98	192.9	1980-06-11
Leanne	3022.21	163	1980-06-12
Sam	4273.68	176.9	1980-06-13
Desiree	3425.59	197.6	1980-06-14
Carolyn	4216.35	170.7	1980-06-15
Jeff	3998.96	158.4	1980-06-16
Mary	2970.98	120.3	1980-06-17
Lynn	4727.47	131.1	1980-06-18
Kathleen	4376.00	187.9	1980-06-19
Christen	3922.81	217.1	1980-06-20
Harold	2632.82	155.8	1980-06-21
Jeremy	3291.89	220.4	1980-06-22
Alexis	3384.89	172.3	1980-06-23
Chester	2747.67	215.2	1980-06-24
Rosalind	4287.72	142.1	1980-06-25
Ruby	2652.41	114.4	1980-06-26
Leona	4086.38	114	1980-06-27
Jettie	3613.11	132.9	1980-06-28
Laurie	4018.88	176.9	1980-06-29
Amelia	3798.23	166.1	1980-06-30
Michelle	3395.63	113.1	1980-07-01
Beverly	4049.96	148.1	1980-07-02
Sharon	3347.45	232.3	1980-07-03
Barbara	3915.81	181.9	1980-07-04
Danny	3970.84	198	1980-07-05
Christopher	3779.32	152.5	1980-07-06
Thomas	3975.99	182.2	1980-07-07
Melissa	3467.50	219.6	1980-07-08
Tyrone	4173.21	192.1	1980-07-09
William	3402.65	139	1980-07-10
Cheryl	3376.18	169.2	1980-07-11
Mina	3410.85	117	1980-07-12
Michael	3814.49	233.6	1980-07-13
Christiane	3868.87	110.9	1980-07-14
Beverly	4137.70	141.7	1980-07-15
Frankie	3603.65	234.7	1980-07-16
Sandra	2938.99	226.4	1980-07-17
Jeffrey	3743.23	232.5	1980-07-18
James	2797.48	195.6	1980-07-19
Lawrence	3427.46	120.6	1980-07-20
Kevin	3692.72	147	1980-07-21
Rose	3412.22	227.9	1980-07-22
James	3284.95	162.6	1980-07-23
Elaine	3437.74	203.7	1980-07-24
Aaron	3380.35	177.3	1980-07-25
Donna	4014.52	153.3	1980-07-26
Mary	3388.97	149.4	1980-07-27
Jesus	3834.40	197.1	1980-07-28
Mildred	3894.61	215.6	1980-07-29
Jacqueline	3403.75	178.9	1980-07-30
Lori	3024.69	166.8	1980-07-31
Karole	3024.71	189.4	1980-08-01
Grace	3051.32	148.9	1980-08-02
Dorothy	3670.57	228.6	1980-08-03
Sallie	4091.69	224.2	1980-08-04
Patricia	4103.48	121.7	1980-08-05
Brian	4289.41	170.3	1980-08-06
Juliet	4054.73	172.5	1980-08-07
Dave	3913.75	201.3	1980-08-08
Martha	3371.57	139.5	1980-08-09
Craig	3589.09	157.7	1980-08-10
Susan	3966.49	118.6	1980-08-11
Mildred	4162.29	170.1	1980-08-12
William	4200.22	233	1980-08-13
Cecelia	2742.54	188.5	1980-08-14
Donnell	2584.78	177.3	1980-08-15
David	3675.60	143.4	1980-08-16
Rory	3337.78	143.7	1980-08-17
Tommie	4492.10	180	1980-08-18
Kathryn	4073.54	174.9	1980-08-19
Patricia	4072.35	108.9	1980-08-20
William	4298.16	203.7	1980-08-21
Shannon	3781.63	209.2	1980-08-22
Darlene	3004.18	152	1980-08-23
Raymond	4738.19	224.6	1980-08-24
Kimberly	4193.51	128.7	1980-08-25
Ray	3841.01	190.3	1980-08-26
Jerome	4102.70	220	1980-08-27
Ruth	4359.70	155.8	1980-08-28
Ida	2640.51	140.8	1980-08-29
Glenn	3981.13	193.6	1980-08-30
Carmen	3984.24	176.9	1980-08-31
Wanda	3963.33	114.4	1980-09-01
John	4080.60	199.8	1980-09-02
Martha	3475.26	176.4	1980-09-03
Tony	3349.87	149.2	1980-09-04
Patty	4358.49	210.1	1980-09-05
Tommy	3944.00	155.8	1980-09-06
Ricky	2645.67	150	1980-09-07
Willie	3397.28	170.1	1980-09-08
Louise	4273.84	198.7	1980-09-09
Lucille	4163.42	193.2	1980-09-10
Daniel	4254.41	155.5	1980-09-11
Rhonda	4480.29	164.8	1980-09-12
Lloyd	3530.74	219.8	1980-09-13
Sharon	4236.11	151.4	1980-09-14
Tina	4065.91	207.2	1980-09-15
Mary	3253.27	187.4	1980-09-16
David	3936.12	209.2	1980-09-17
Myrtle	4690.28	151.6	1980-09-18
Leeanna	4279.58	213	1980-09-19
Kathryn	4068.49	195.6	1980-09-20
Robert	4157.04	176.4	1980-09-21
Shirley	3773.94	136.6	1980-09-22
Irving	3411.88	224.2	1980-09-23
Clark	4023.21	222.2	1980-09-24
Paula	3831.27	186.8	1980-09-25
Thomas	4036.74	148.3	1980-09-26
Felipe	4208.11	176.4	1980-09-27
Jesse	3936.85	213.2	1980-09-28
Linda	4093.13	144.1	1980-09-29
Martha	4289.44	132.9	1980-09-30
Jessie	3617.44	146.3	1980-10-01
Benjamin	3508.33	218.9	1980-10-02
Hallie	3415.39	146.3	1980-10-03
Diane	4081.66	224.4	1980-10-04
Lillian	4085.67	177.1	1980-10-05
Darren	3105.13	172.9	1980-10-06
Polly	3196.94	181.9	1980-10-07
Lori	4500.42	130.7	1980-10-08
James	4080.25	245.7	1980-10-09
Troy	4362.11	213.6	1980-10-10
Brooke	2919.60	221.5	1980-10-11
Eddie	3829.93	155.1	1980-10-12
Richard	3784.66	135.7	1980-10-13
Joyce	4215.55	189.9	1980-10-14
Andrew	3638.14	203.1	1980-10-15
Darrell	4086.75	241.1	1980-10-16
Luis	3316.73	145.2	1980-10-17
Robert	3524.74	162.6	1980-10-18
Glen	4213.21	176	1980-10-19
Colin	2795.09	173.1	1980-10-20
Tanya	2930.10	216.3	1980-10-21
Gerda	2966.14	181.3	1980-10-22
Darryl	3375.00	150	1980-10-23
Karon	3762.74	204.4	1980-10-24
Renee	4016.40	165.9	1980-10-25
Felipe	4539.37	213	1980-10-26
Linda	3487.91	126.7	1980-10-27
Emmanuel	4115.25	206.4	1980-10-28
Mary	4193.48	114.8	1980-10-29
Alicia	3553.15	159.1	1980-10-30
Dorothy	4054.11	147	1980-10-31
Rita	3837.15	173.1	1980-11-01
Tracy	3201.27	234.1	1980-11-02
Helen	2072.61	142.6	1980-11-03
Pauline	4065.50	117.9	1980-11-04
Edward	4704.24	196	1980-11-05
Jenna	4093.43	221.3	1980-11-06
Cassandra	4240.63	112.4	1980-11-07
Ross	4276.78	213	1980-11-08
Keith	4001.00	145.6	1980-11-09
Andrew	3155.58	176.7	1980-11-10
Ann	3003.92	127.4	1980-11-11
Christina	2959.95	228.1	1980-11-12
William	3734.06	208.3	1980-11-13
Joanne	3186.04	124.1	1980-11-14
Donald	4106.03	158.2	1980-11-15
Melissa	3716.14	213	1980-11-16
Phyllis	4504.19	113.3	1980-11-17
Lawrence	3775.00	161	1980-11-18
Christopher	3774.26	145	1980-11-19
Al	3478.58	206.8	1980-11-20
Kevin	2672.15	218	1980-11-21
Shelia	2604.84	133.5	1980-11-22
Jose	4239.90	230.8	1980-11-23
Shannon	3864.34	97	1980-11-24
Rose	3020.18	158.4	1980-11-25
Kimberly	4001.18	227.7	1980-11-26
Cameron	3998.20	168.1	1980-11-27
Gregory	4124.75	229	1980-11-28
James	3987.01	221.1	1980-11-29
Beryl	3861.50	132.7	1980-11-30
Curtis	3569.81	143.2	1980-12-01
Philip	4305.58	181.1	1980-12-02
Robert	4754.81	150.7	1980-12-03
Ernesto	3837.26	143.2	1980-12-04
Latoya	3831.39	132.9	1980-12-05
Julio	4213.80	167.4	1980-12-06
Randall	4064.01	162.4	1980-12-07
Cheryl	4161.16	153.6	1980-12-08
Jane	3784.06	217.4	1980-12-09
Lee	4106.86	161.7	1980-12-10
Jean	4006.27	189.9	1980-12-11
Melody	2942.19	213	1980-12-12
Catherine	4559.88	154.2	1980-12-13
Raymond	3151.10	133.5	1980-12-14
Vera	4002.44	130.9	1980-12-15
Janice	4199.44	142.1	1980-12-16
Luis	3353.03	142.6	1980-12-17
Gretchen	4398.14	149.2	1980-12-18
Alice	4237.44	205.3	1980-12-19
Vince	3779.88	176.2	1980-12-20
Clinton	3336.27	213	1980-12-21
Gary	3716.94	167.9	1980-12-22
Dennis	2654.28	140.8	1980-12-23
Linwood	3298.32	186.6	1980-12-24
Clyde	3882.13	217.4	1980-12-25
Ray	2797.07	144.1	1980-12-26
Katie	2900.98	202.2	1980-12-27
Orville	4164.56	196.9	1980-12-28
John	3039.87	182.6	1980-12-29
Catherine	2588.24	146.7	1980-12-30
Joelle	4074.53	227.3	1980-12-31
Brenda	4530.05	220	1981-01-01
Leif	2876.36	223.5	1981-01-02
Tiffany	3364.46	144.3	1981-01-03
Aaron	3832.21	154.4	1981-01-04
Vincent	4088.22	204.4	1981-01-05
Michael	3930.57	144.5	1981-01-06
Doris	3918.02	168.1	1981-01-07
Mary	4752.64	122.5	1981-01-08
Patrina	3346.02	212.1	1981-01-09
Ivan	3843.40	140.8	1981-01-10
Gregory	3987.88	207.2	1981-01-11
Veola	4219.53	207	1981-01-12
Joseph	4279.27	196.9	1981-01-13
Emiko	4055.26	198.7	1981-01-14
Joseph	4103.15	187.9	1981-01-15
William	4130.73	236.7	1981-01-16
Eva	3900.99	144.8	1981-01-17
Willie	4296.51	175.3	1981-01-18
Doloris	3895.96	152	1981-01-19
Patricia	4065.41	179.5	1981-01-20
Erin	3403.70	199.5	1981-01-21
John	4494.26	239.6	1981-01-22
Russell	4137.63	232.5	1981-01-23
Ana	3375.19	143.7	1981-01-24
Daryl	4188.16	242.4	1981-01-25
Clarence	3761.51	225.3	1981-01-26
Gary	3743.05	241.1	1981-01-27
Jesse	3452.42	183.5	1981-01-28
James	3966.16	145.2	1981-01-29
Nancy	4090.51	137.1	1981-01-30
Ann	4797.28	121	1981-01-31
Annette	3901.44	135.7	1981-02-01
Caroline	4069.60	161.7	1981-02-02
Evelyn	4032.09	125.8	1981-02-03
Ollie	4189.15	138.8	1981-02-04
Rachel	3917.07	126.5	1981-02-05
Terry	3396.20	173.4	1981-02-06
Lauren	3956.73	178.9	1981-02-07
Susan	3916.98	218.7	1981-02-08
Judy	4185.93	190.5	1981-02-09
Henry	3862.01	145.2	1981-02-10
Harry	3874.63	163.5	1981-02-11
Ryan	4099.03	191.6	1981-02-12
Karin	3447.90	143.7	1981-02-13
Dan	3404.45	196.9	1981-02-14
Mary	3875.22	192.9	1981-02-15
Nathan	4068.77	148.9	1981-02-16
